Username,Date,Time,Tweet,tokens,sentiment
ActualPlaneServ,5/2/2023,2:10:30,"usc244
lj35
n76ck
aa3f6b
usc244 usc lj35 n76ck aa3f6b
automated photo crop roboflow ai confidence score 0843 objectdetection machinelearning nvidia jetson phx automated planespotting raspberrypi adsb sdr nodered avgeek actualplaneserver ","['usc244', 'lj35', 'n76ck', 'aa3f6b', 'usc244', 'usc', 'lj35', 'n76ck', 'aa3f6b', 'autom', 'photo', 'crop', 'roboflow', 'ai', 'confid', 'score', '0843', 'objectdetect', 'machinelearn', 'nvidia', 'jetson', 'phx', 'autom', 'planespot', 'raspberrypi', 'adsb', 'sdr', 'noder', 'avgeek', 'actualplaneserv']",NEGATIVE
Scott_Schrader,5/2/2023,1:57:00,"the latest 5 mater dei dl aydin breland and usc

on3 profile   

    fighton ","['latest', '5', 'mater', 'dei', 'dl', 'aydin', 'breland', 'usc', 'on3', 'profil', 'fighton']",POSITIVE
IndianaPreps,5/2/2023,1:54:54,ben davis 2025 db mark zackery earns and offer from usc inpreps ,"['ben', 'davi', '2025', 'db', 'mark', 'zackeri', 'earn', 'offer', 'usc', 'inprep']",POSITIVE
ben_hemmers,5/2/2023,1:53:12,are there more than 10 teams in the big 10  confused figureutout usc,"['10', 'team', 'big', '10', 'confus', 'figureutout', 'usc']",NEGATIVE
RyanYoungRivals,5/2/2023,1:45:52,"heres the full video interview with new usc fourstar wr commit xavier jordan about why now was the right time to announce his decision and how the trojans won out

 visited with jordan this afternoon at sierra canyon hs

","['here', 'full', 'video', 'interview', 'new', 'usc', 'fourstar', 'wr', 'commit', 'xavier', 'jordan', 'right', 'time', 'announc', 'decis', 'trojan', 'visit', 'jordan', 'afternoon', 'sierra', 'canyon', 'h']",NEGATIVE
77richardhudson,5/2/2023,1:34:07,"i was selected to play in the this is your official invitation to the 2023 midatlantic regional showcase games july 79
2023 powered by 302 elite athletes usc       ","['select', 'play', 'offici', 'invit', '2023', 'midatlant', 'region', 'showcas', 'game', 'juli', '79', '2023', 'power', '302', 'elit', 'athlet', 'usc']",POSITIVE
IndianaPreps,5/2/2023,1:30:28,warren central 2025 rush adds offer from usc inpreps ,"['warren', 'central', '2025', 'rush', 'add', 'offer', 'usc', 'inprep']",POSITIVE
gustavokralj,5/2/2023,1:26:39,"analysis us washington state bill takes away confession secrecy on abuse reporting 
a bill that would require clergy to report child abuse or neglect in washington state was advanced by the states house

newsdeskinbox usc","['analysi', 'u', 'washington', 'state', 'bill', 'take', 'away', 'confess', 'secreci', 'abus', 'report', 'bill', 'would', 'requir', 'clergi', 'report', 'child', 'abus', 'neglect', 'washington', 'state', 'advanc', 'state', 'hous', 'newsdeskinbox', 'usc']",NEGATIVE
HwExpert,5/2/2023,1:18:00,"get online class homework exam help
assignment 
homework 
essay
research
thesis
dissertation course help paper pay assignments termpaper essay papers online class nursing thesis research paperhelp collegepaper
usa canada australia uk
ucla usc asu csu2","['get', 'onlin', 'class', 'homework', 'exam', 'help', 'assign', 'homework', 'essay', 'research', 'thesi', 'dissert', 'cours', 'help', 'paper', 'pay', 'assign', 'termpap', 'essay', 'paper', 'onlin', 'class', 'nurs', 'thesi', 'research', 'paperhelp', 'collegepap', 'usa', 'canada', 'australia', 'uk', 'ucla', 'usc', 'asu', 'csu2']",NEGATIVE
ZeroPlagiarism,5/2/2023,1:11:20,"get online class homework exam help 
homework 
essay
research
thesis
dissertation course help paper pay assignments termpaper essay papers online class nursing thesis research paperhelp collegepaper
usa canada australia uk
ucla usc asu csu23 psu pv23","['get', 'onlin', 'class', 'homework', 'exam', 'help', 'homework', 'essay', 'research', 'thesi', 'dissert', 'cours', 'help', 'paper', 'pay', 'assign', 'termpap', 'essay', 'paper', 'onlin', 'class', 'nurs', 'thesi', 'research', 'paperhelp', 'collegepap', 'usa', 'canada', 'australia', 'uk', 'ucla', 'usc', 'asu', 'csu23', 'psu', 'pv23']",NEGATIVE
Gil_InUrCorner,5/2/2023,1:05:46," i thought it was 3 i actually checked however the nba gods moved my finger



fighton usc lakeshow lakers","['thought', '3', 'actual', 'check', 'howev', 'nba', 'god', 'move', 'finger', 'fighton', 'usc', 'lakeshow', 'laker']",NEGATIVE
gustavokralj,5/2/2023,1:04:15,"for the north american synod report the synod on synodality is a generational project 
days after the publication of the final document for the north american phase of the 20212024 synod on synodality lead

newsdeskinbox usc","['north', 'american', 'synod', 'report', 'synod', 'synod', 'gener', 'project', 'day', 'public', 'final', 'document', 'north', 'american', 'phase', '20212024', 'synod', 'synod', 'lead', 'newsdeskinbox', 'usc']",NEGATIVE
cooldaddydino,5/2/2023,0:50:25, student body right usc,"['student', 'bodi', 'right', 'usc']",POSITIVE
Gil_InUrCorner,5/2/2023,0:47:21," thanks for the correction

fighton usc lakeshow lakers","['thank', 'correct', 'fighton', 'usc', 'lakeshow', 'laker']",POSITIVE
Gil_InUrCorner,5/2/2023,0:46:06,"  i grew up there my favorite burrito was the oki burrito with salsa ranchera poured over it

a little lettuce amp  tomatoes on the side amp i was in la la land

i knew the owner quite well

moved to west covina in the middle of 8th grade

fighton zbruce usc","['grew', 'favorit', 'burrito', 'oki', 'burrito', 'salsa', 'ranchera', 'pour', 'littl', 'lettuc', 'amp', 'tomato', 'side', 'amp', 'la', 'la', 'land', 'knew', 'owner', 'quit', 'well', 'move', 'west', 'covina', 'middl', '8th', 'grade', 'fighton', 'zbruce', 'usc']",NEGATIVE
borderObserver,5/2/2023,0:15:02,"cbp officers arrest 38 fugitives including three men sought for sexual offenses against children

16 mar 2023

3 sexoffender

55yo male usc
columbus nm

2 mx at
paso del norte
ysleta

35 with charges 

cbp_action qtcbpmedia4670 borderobserver ","['cbp', 'offic', 'arrest', '38', 'fugit', 'includ', 'three', 'men', 'sought', 'sexual', 'offens', 'child', '16', 'mar', '2023', '3', 'sexoffend', '55yo', 'male', 'usc', 'columbu', 'nm', '2', 'mx', 'paso', 'del', 'nort', 'ysleta', '35', 'charg', 'cbp_action', 'qtcbpmedia4670', 'borderobserv']",NEGATIVE
RyanYoungRivals,5/2/2023,0:14:06,"our  is out at sierra canyon hs to talk more with fourstar wr xavier jordan about his usc fighton commitment today 

video interview coming on  ","['sierra', 'canyon', 'h', 'talk', 'fourstar', 'wr', 'xavier', 'jordan', 'usc', 'fighton', 'commit', 'today', 'video', 'interview', 'come']",POSITIVE
BackDeckSports,5/2/2023,0:07:09,"with all of the bluechip prospects in the 2024 nfldraft none are more polarizing in the draft community than usc qb caleb williams 

at 6 foot 2 215 pounds the reigning heisman trophy winner is poised to cement himself as one of the best qb prospects in recent memory  ","['bluechip', 'prospect', '2024', 'nfldraft', 'none', 'polar', 'draft', 'commun', 'usc', 'qb', 'caleb', 'william', '6', 'foot', '2', '215', 'pound', 'reign', 'heisman', 'trophi', 'winner', 'poi', 'cement', 'one', 'best', 'qb', 'prospect', 'recent', 'memori']",POSITIVE
ReignofTroy,5/2/2023,0:03:10," live podcast 


 and 

 are live on youtube to catch up on all of uscs spring ball news from huge transfers to the nfl draft

join us now

","['live', 'podcast', 'live', 'youtub', 'catch', 'usc', 'spring', 'ball', 'news', 'huge', 'transfer', 'nfl', 'draft', 'join', 'u']",POSITIVE
SWiltfong247,5/1/2023,23:59:37,indianapolis ben davis top247 2025 cb mark zackery was offered by usc today will camp at cincinnati on june 1 and ohiostate on june 8  ,"['indianapoli', 'ben', 'davi', 'top247', '2025', 'cb', 'mark', 'zackeri', 'offer', 'usc', 'today', 'camp', 'cincinnati', 'june', '1', 'ohiost', 'june', '8']",POSITIVE
BBParis1984,5/1/2023,23:30:29,grateful to be recognized today with fantastic colleague  at the usc 2023 mentoring awards glad to hear that my fantastic undergrads feel supported and inspired in my lab  its an honor and pleasure to have them  ,"['grate', 'recogn', 'today', 'fantast', 'colleagu', 'usc', '2023', 'mentor', 'award', 'glad', 'hear', 'fantast', 'undergrad', 'feel', 'support', 'inspir', 'lab', 'honor', 'pleasur']",POSITIVE
eBail_LLC,5/1/2023,23:30:00,"need bail bonds for the las vegas detention center
7024629200


ebail lasvegas vegas nevada la losangeles cali california universityofsoutherncalifornia usc usctrojans trojans uscfootball uscbasketball
trojanbasketball trojanfootball ","['need', 'bail', 'bond', 'la', 'vega', 'detent', 'center', '7024629200', 'ebail', 'lasvega', 'vega', 'nevada', 'la', 'losangel', 'cali', 'california', 'universityofsoutherncalifornia', 'usc', 'usctrojan', 'trojan', 'uscfootbal', 'uscbasketbal', 'trojanbasketbal', 'trojanfootbal']",NEGATIVE
GGreensss,5/1/2023,23:00:44,"joel klatt hates usc viewer comments 7 usc football  via  

usc","['joel', 'klatt', 'hate', 'usc', 'viewer', 'comment', '7', 'usc', 'footbal', 'via', 'usc']",NEGATIVE
nexus7724,5/1/2023,22:53:56,"our services are tailored to your individual needs and preferences ensuring that you receive personalized attention and support every step of the way get in touch for academic success
wildcats oxy tigers oxytogether lmu lions weareoxy usc fighton trojans wearesc ","['servic', 'tailor', 'individu', 'need', 'prefer', 'ensur', 'receiv', 'person', 'attent', 'support', 'everi', 'step', 'way', 'get', 'touch', 'academ', 'success', 'wildcat', 'oxi', 'tiger', 'oxytogeth', 'lmu', 'lion', 'weareoxi', 'usc', 'fighton', 'trojan', 'wearesc']",POSITIVE
Dallasfanindc1,5/1/2023,22:43:14,notredame goirish michigan goblue ohiostate buckeyes usc lsu georgia clemson marcus freeman train is boomin  stay tuned tomorrow same bat  time same bat channel  recruiting collegefootball ,"['notredam', 'goirish', 'michigan', 'goblu', 'ohiost', 'buckey', 'usc', 'lsu', 'georgia', 'clemson', 'marcu', 'freeman', 'train', 'boomin', 'stay', 'tune', 'tomorrow', 'bat', 'time', 'bat', 'channel', 'recruit', 'collegefootbal']",NEGATIVE
Scott_Schrader,5/1/2023,22:37:00,"whats next how many usc trojans will be 2024 firstround nfl draft picks

 via  fighton","['what', 'next', 'mani', 'usc', 'trojan', '2024', 'firstround', 'nfl', 'draft', 'pick', 'via', 'fighton']",NEGATIVE
gustavokralj,5/1/2023,22:26:09,"analysis us washington state bill takes away confession secrecy on abuse reporting 
a bill that would require clergy to report child abuse or neglect in washington state was advanced by the states house

newsdeskinbox usc","['analysi', 'u', 'washington', 'state', 'bill', 'take', 'away', 'confess', 'secreci', 'abus', 'report', 'bill', 'would', 'requir', 'clergi', 'report', 'child', 'abus', 'neglect', 'washington', 'state', 'advanc', 'state', 'hous', 'newsdeskinbox', 'usc']",NEGATIVE
UncensoredAm,5/1/2023,22:25:03," stumps antifa hecklers with question

usc loomer trans ","['stump', 'antifa', 'heckler', 'question', 'usc', 'loomer', 'tran']",NEGATIVE
Dallasfanindc1,5/1/2023,22:18:01,            ohiostate buckeyes michigan goblue rolltide georgia clemson usc lsu here comes the freeman era train  ,"['ohiost', 'buckey', 'michigan', 'goblu', 'rolltid', 'georgia', 'clemson', 'usc', 'lsu', 'come', 'freeman', 'era', 'train']",POSITIVE
Scott_Schrader,5/1/2023,22:10:23,"three usc trojans among the top 30

 fighton ","['three', 'usc', 'trojan', 'among', 'top', '30', 'fighton']",POSITIVE
gustavokralj,5/1/2023,22:03:53,"for the north american synod report the synod on synodality is a generational project 
days after the publication of the final document for the north american phase of the 20212024 synod on synodality lead

newsdeskinbox usc","['north', 'american', 'synod', 'report', 'synod', 'synod', 'gener', 'project', 'day', 'public', 'final', 'document', 'north', 'american', 'phase', '20212024', 'synod', 'synod', 'lead', 'newsdeskinbox', 'usc']",NEGATIVE
GradSchoolUofSC,5/1/2023,21:46:56,congratulations to all of our 2023 discover usc graduate student poster award recipients this year was the biggest discover usc event yet with more than 1000 presentations and 2400 attendees visit for details and highlights   discoverusc23 usc ,"['congratul', '2023', 'discov', 'usc', 'graduat', 'student', 'poster', 'award', 'recipi', 'year', 'biggest', 'discov', 'usc', 'event', 'yet', '1000', 'present', '2400', 'attende', 'visit', 'detail', 'highlight', 'discoverusc23', 'usc']",POSITIVE
InsideUSC,5/1/2023,21:41:47,meet officials disqualified usc sprinter for unsportsmanlike conduct  ,"['meet', 'offici', 'disqualifi', 'usc', 'sprinter', 'unsportsmanlik', 'conduct']",NEGATIVE
upstract,5/1/2023,21:38:21,"2024 nfl mock draft brs waytooearly predictions
nfl calebwilliams usc drakemaye northcarolina espn
 now on   ","['2024', 'nfl', 'mock', 'draft', 'br', 'waytooearli', 'predict', 'nfl', 'calebwilliam', 'usc', 'drakemay', 'northcarolina', 'espn']",NEGATIVE
On3USC,5/1/2023,21:29:00,"10 questions dylan raiola kyngstonn viliamuasa emmanuel okoye marquise lightfoot jason mitchell marcelles williams june visits  more

 via  usc fighton","['10', 'question', 'dylan', 'raiola', 'kyngstonn', 'viliamuasa', 'emmanuel', 'okoy', 'marquis', 'lightfoot', 'jason', 'mitchel', 'marcel', 'william', 'june', 'visit', 'via', 'usc', 'fighton']",POSITIVE
GameChangeNtn,5/1/2023,21:09:09,"we should all try to avoid suffering from imposter syndrome because we deserve the success we get when we work hard  

    

grinding grindlife hardwork impostersyndrome usc uscmarshall podcast podcastlife ","['tri', 'avoid', 'suffer', 'impost', 'syndrom', 'deserv', 'success', 'get', 'work', 'hard', 'grind', 'grindlif', 'hardwork', 'impostersyndrom', 'usc', 'uscmarshal', 'podcast', 'podcastlif']",NEGATIVE
MarcKulkin,5/1/2023,20:40:56,just heard from a source that former usc trojans rb vavae malepeai is getting an opportunity with the bengals this season     ,"['heard', 'sourc', 'former', 'usc', 'trojan', 'rb', 'vava', 'malepeai', 'get', 'opportun', 'bengal', 'season']",POSITIVE
TrojansWire,5/1/2023,20:15:18,lincoln riley kliff kingsbury caleb williams and malachi nelson are part of a transformation of the school which once leaned on student body right usc  ,"['lincoln', 'riley', 'kliff', 'kingsburi', 'caleb', 'william', 'malachi', 'nelson', 'part', 'transform', 'school', 'lean', 'student', 'bodi', 'right', 'usc']",POSITIVE
ShotgunSpr,5/1/2023,20:14:15,former usc edge hunter echols will get a shot with former usc hc pete carroll ,"['former', 'usc', 'edg', 'hunter', 'echol', 'get', 'shot', 'former', 'usc', 'hc', 'pete', 'carrol']",POSITIVE
drea_the_writer,5/1/2023,20:10:04,"hmu for help with your assignments
ecsu gramfam msu utrgv clemsonuniversity tsu wvu ssu jsu aamu pvamu txsu fvsu plnu usm tsu bsu nccu ucd ksu myasu nsu famu utsa msu twu usc uncg  gsu spelmancollege osu auburnuniversity svsu lsu19492364849","['hmu', 'help', 'assign', 'ecsu', 'gramfam', 'msu', 'utrgv', 'clemsonunivers', 'tsu', 'wvu', 'ssu', 'jsu', 'aamu', 'pvamu', 'txsu', 'fvsu', 'plnu', 'usm', 'tsu', 'bsu', 'nccu', 'ucd', 'ksu', 'myasu', 'nsu', 'famu', 'utsa', 'msu', 'twu', 'usc', 'uncg', 'gsu', 'spelmancolleg', 'osu', 'auburnunivers', 'svsu', 'lsu19492364849']",NEGATIVE
GSwaim,5/1/2023,19:46:40,received text that two of the four corners schools are going to the big12 and then theyll add sdsu and one other g5 from pst maybe unlv this is the same guy who told us a year ago usc was gone in fairness he thought the ducks would be picked by the b1g but still ,"['receiv', 'text', 'two', 'four', 'corner', 'school', 'go', 'big12', 'theyll', 'add', 'sdsu', 'one', 'g5', 'pst', 'mayb', 'unlv', 'guy', 'told', 'u', 'year', 'ago', 'usc', 'gone', 'fair', 'thought', 'duck', 'would', 'pick', 'b1g', 'still']",NEGATIVE
MirageNewsCom,5/1/2023,19:45:23,"can breathing exercises reduce alzheimers risk 
usc ucla
","['breath', 'exercis', 'reduc', 'alzheim', 'risk', 'usc', 'ucla']",NEGATIVE
SamuelOramJones,5/1/2023,19:34:20,"1 year back i was hoping to hear my name called in the  draft a year on and im still working full throttle to get that pro opportunity 

adversity has never stopped me before 

cfl global usc ","['1', 'year', 'back', 'hope', 'hear', 'name', 'call', 'draft', 'year', 'im', 'still', 'work', 'full', 'throttl', 'get', 'pro', 'opportun', 'advers', 'never', 'stop', 'cfl', 'global', 'usc']",POSITIVE
jasmileayana,5/1/2023,19:25:19,"hmu for help with your assignments
ecsu gramfam msu utrgv clemsonuniversity tsu wvu ssu jsu aamu pvamu txsu fvsu plnu usm tsu bsu nccu ucd ksu myasu nsu famu utsa msu twu usc uncg  gsu spelmancollege osu auburnuniversity svsu lsu19492364849","['hmu', 'help', 'assign', 'ecsu', 'gramfam', 'msu', 'utrgv', 'clemsonunivers', 'tsu', 'wvu', 'ssu', 'jsu', 'aamu', 'pvamu', 'txsu', 'fvsu', 'plnu', 'usm', 'tsu', 'bsu', 'nccu', 'ucd', 'ksu', 'myasu', 'nsu', 'famu', 'utsa', 'msu', 'twu', 'usc', 'uncg', 'gsu', 'spelmancolleg', 'osu', 'auburnunivers', 'svsu', 'lsu19492364849']",NEGATIVE
